time,wave_elevation
3477.8,-0.849566
3477.9,-0.633136
3478.0,-0.418907
3478.1,-0.216723
3478.2,-0.034134
3478.3,0.124376
3478.4,0.257854
3478.5,0.36753
3478.6,0.455129
3478.7,0.523967
3478.8,0.575413
3478.9,0.610016
3479.0,0.626966
3479.1,0.623764
3479.2,0.597338
3479.3,0.544097
3479.4,0.462177
3479.5,0.351387
3479.6,0.213718
3479.7,0.0554109
3479.8,-0.115583
3479.9,-0.287219
3480.0,-0.446577
3480.1,-0.579863
3480.2,-0.675365
3480.3,-0.722147
3480.4,-0.713195
3480.5,-0.645779
3480.6,-0.521496
3480.7,-0.345637
3480.8,-0.126987
3480.9,0.121803
3481.0,0.388991
3481.1,0.661199
3481.2,0.926007
3481.3,1.17441
3481.4,1.3974
3481.5,1.58907
3481.6,1.74645
3481.7,1.8673
3481.8,1.95016
3481.9,1.99465
3482.0,2.00025
3482.1,1.96676
3482.2,1.89354
3482.3,1.78124
3482.4,1.63117
3482.5,1.44571
3482.6,1.23101
3482.7,0.993095
3482.8,0.741923
3482.9,0.488841
3483.0,0.245447
3483.1,0.0241756
3483.2,-0.165349
3483.3,-0.314764
3483.4,-0.419484
3483.5,-0.479707
3483.6,-0.499484
3483.7,-0.486094
3483.8,-0.451711
3483.9,-0.408509
3484.0,-0.370187
3484.1,-0.348638
3484.2,-0.354358
3484.3,-0.393433
3484.4,-0.468198
3484.5,-0.577101
3484.6,-0.714867
3484.7,-0.873529
3484.8,-1.04377
3484.9,-1.21526
3485.0,-1.37882
3485.1,-1.52727
3485.2,-1.65531
3485.3,-1.76004
3485.4,-1.841
3485.5,-1.89911
3485.6,-1.93667
3485.7,-1.95455
3485.8,-1.95411
3485.9,-1.93553
3486.0,-1.89633
3486.1,-1.83369
3486.2,-1.74342
3486.3,-1.62171
3486.4,-1.46526
3486.5,-1.27213
3486.6,-1.04369
3486.7,-0.781967
3486.8,-0.49346
3486.9,-0.187853
3487.0,0.126571
3487.1,0.437309
3487.2,0.735052
3487.3,1.00881
3487.4,1.24988
3487.5,1.45396
3487.6,1.61655
3487.7,1.73713
3487.8,1.81681
3487.9,1.85709
3488.0,1.8613
3488.1,1.83209
3488.2,1.77186
3488.3,1.68198
3488.4,1.56394
3488.5,1.41842
3488.6,1.24604
3488.7,1.0489
3488.8,0.829283
3488.9,0.592385
3489.0,0.344526
3489.1,0.0936321
3489.2,-0.151295
3489.3,-0.380157
3489.4,-0.583045
3489.5,-0.751336
3489.6,-0.879082
3489.7,-0.961608
3489.8,-0.998244
3489.9,-0.99049
3490.0,-0.943298
3490.1,-0.863166
3490.2,-0.757465
3490.3,-0.635091
3490.4,-0.503515
3490.5,-0.369636
3490.6,-0.239023
3490.7,-0.114962
3490.8,0.000298045
3490.9,0.106052
3491.0,0.203095
3491.1,0.291836
3491.2,0.373239
3491.3,0.448166
3491.4,0.516268
3491.5,0.578218
3491.6,0.633446
3491.7,0.682192
3491.8,0.725715
3491.9,0.765552
3492.0,0.804349
3492.1,0.846145
3492.2,0.894774
3492.3,0.954911
3492.4,1.02954
3492.5,1.12117
3492.6,1.22891
3492.7,1.35068
3492.8,1.47945
3492.9,1.60709
3493.0,1.72234
3493.1,1.81307
3493.2,1.86633
3493.3,1.87056
3493.4,1.81619
3493.5,1.69742
3493.6,1.51325
3493.7,1.26564
3493.8,0.962928
3493.9,0.616638
3494.0,0.24131
3494.1,-0.146045
3494.2,-0.529676
3494.3,-0.893907
3494.4,-1.22401
3494.5,-1.51178
3494.6,-1.74984
3494.7,-1.93729
3494.8,-2.07533
3494.9,-2.16848
3495.0,-2.22378
3495.1,-2.24858
3495.2,-2.25096
3495.3,-2.23728
3495.4,-2.2126
3495.5,-2.17995
3495.6,-2.14013
3495.7,-2.09213
3495.8,-2.0342
3495.9,-1.96403
3496.0,-1.8786
3496.1,-1.77708
3496.2,-1.65799
3496.3,-1.52295
3496.4,-1.3744
3496.5,-1.21543
3496.6,-1.05033
3496.7,-0.883291
3496.8,-0.71863
3496.9,-0.559415
3497.0,-0.407312
3497.1,-0.263019
3497.2,-0.126076
3497.3,0.00560184
3497.4,0.133411
3497.5,0.259863
3497.6,0.385806
3497.7,0.51208
3497.8,0.638454
3497.9,0.76164
3498.0,0.87962
3498.1,0.988291
3498.2,1.08349
3498.3,1.16183
3498.4,1.22054
3498.5,1.25875
3498.6,1.27683
3498.7,1.27733
3498.8,1.26441
3498.9,1.24266
3499.0,1.2182
3499.1,1.1953
3499.2,1.17812
3499.3,1.16903
3499.4,1.16744
3499.5,1.17137
3499.6,1.17608
3499.7,1.17523
3499.8,1.16214
3499.9,1.12973
3500.0,1.0722
3500.1,0.985244
3500.2,0.867505
3500.3,0.719912
3500.4,0.546584
3500.5,0.352878
3500.6,0.147086
3500.7,-0.0640025
3500.8,-0.271915
3500.9,-0.47133
3501.0,-0.65791
3501.1,-0.829989
3501.2,-0.988427
3501.3,-1.13572
3501.4,-1.27401
3501.5,-1.40699
3501.6,-1.53574
3501.7,-1.65993
3501.8,-1.77552
3501.9,-1.87519
3502.0,-1.94974
3502.1,-1.98781
3502.2,-1.9769
3502.3,-1.9068
3502.4,-1.77014
3502.5,-1.5635
3502.6,-1.28966
3502.7,-0.958208
3502.8,-0.583119
3502.9,-0.185412
3503.0,0.211859
3503.1,0.585099
3503.2,0.91188
3503.3,1.17429
3503.4,1.36013
3503.5,1.46616
3503.6,1.49657
3503.7,1.46413
3503.8,1.388
3503.9,1.2918
3504.0,1.20092
3504.1,1.13879
3504.2,1.12447
3504.3,1.17078
3504.4,1.28152
3504.5,1.45236
3504.6,1.66971
3504.7,1.91493
3504.8,2.16377
3504.9,2.39017
3505.0,2.57151
3505.1,2.68793
3505.2,2.72622
3505.3,2.68204
3505.4,2.55724
3505.5,2.36227
3505.6,2.11208
3505.7,1.82616
3505.8,1.52292
3505.9,1.2214
3506.0,0.934984
3506.1,0.6729
3506.2,0.438561
3506.3,0.230198
3506.4,0.0419427
3506.5,-0.134981
3506.6,-0.310014
3506.7,-0.490638
3506.8,-0.682566
3506.9,-0.885851
3507.0,-1.09764
3507.1,-1.31096
3507.2,-1.51571
3507.3,-1.70099
3507.4,-1.85535
3507.5,-1.97127
3507.6,-2.0432
3507.7,-2.07125
3507.8,-2.05987
3507.9,-2.01783
3508.0,-1.95727
3508.1,-1.89215
3508.2,-1.83643
3508.3,-1.8022
3508.4,-1.79881
3508.5,-1.83147
3508.6,-1.90064
3508.7,-2.00296
3508.8,-2.13127
3508.9,-2.27458
3509.0,-2.42246
3509.1,-2.56331
3509.2,-2.68581
3509.3,-2.78248
3509.4,-2.84584
3509.5,-2.87181
3509.6,-2.8586
3509.7,-2.80484
3509.8,-2.71065
3509.9,-2.57757
3510.0,-2.40578
3510.1,-2.1969
3510.2,-1.95273
3510.3,-1.67543
3510.4,-1.3694
3510.5,-1.03966
3510.6,-0.693758
3510.7,-0.340041
3510.8,0.0108195
3510.9,0.348333
3511.0,0.662725
3511.1,0.946119
3511.2,1.19336
3511.3,1.40293
3511.4,1.57688
3511.5,1.72209
3511.6,1.84712
3511.7,1.9643
3511.8,2.08491
3511.9,2.2184
3512.0,2.37281
3512.1,2.55016
3512.2,2.74872
3512.3,2.96091
3512.4,3.17377
3512.5,3.3733
3512.6,3.5422
3512.7,3.66454
3512.8,3.72768
3512.9,3.72224
3513.0,3.64537
3513.1,3.49983
3513.2,3.29458
3513.3,3.04206
3513.4,2.75917
3513.5,2.46251
3513.6,2.16764
3513.7,1.88739
3513.8,1.62949
3513.9,1.39723
3514.0,1.18881
3514.1,0.998046
3514.2,0.815525
3514.3,0.631517
3514.4,0.437148
3514.5,0.225904
3514.6,-0.00468903
3514.7,-0.2529
3514.8,-0.512395
3514.9,-0.773323
3515.0,-1.02375
3515.1,-1.25057
3515.2,-1.44324
3515.3,-1.59285
3515.4,-1.69452
3515.5,-1.74864
3515.6,-1.75969
3515.7,-1.7358
3515.8,-1.68802
3515.9,-1.62831
3516.0,-1.56734
3516.1,-1.51484
3516.2,-1.47609
3516.3,-1.45297
3516.4,-1.44355
3516.5,-1.44251
3516.6,-1.44191
3516.7,-1.43288
3516.8,-1.40724
3516.9,-1.35825
3517.0,-1.28091
3517.1,-1.17447
3517.2,-1.04074
3517.3,-0.883934
3517.4,-0.71055
3517.5,-0.527756
3517.6,-0.341905
3517.7,-0.15906
3517.8,0.0170363
3517.9,0.183965
3518.0,0.34164
3518.1,0.491262
3518.2,0.634348
3518.3,0.772198
3518.4,0.904128
3518.5,1.02901
3518.6,1.14172
3518.7,1.23644
3518.8,1.30458
3518.9,1.33716
3519.0,1.32545
3519.1,1.26111
3519.2,1.13855
3519.3,0.955092
3519.4,0.712702
3519.5,0.416059
3519.6,0.0748516
3519.7,-0.299221
3519.8,-0.691863
3519.9,-1.08503
3520.0,-1.46417
3520.1,-1.81311
3520.2,-2.11822
3520.3,-2.36936
3520.4,-2.55767
3520.5,-2.68017
3520.6,-2.73618
3520.7,-2.72859
3520.8,-2.66297
3520.9,-2.54804
3521.0,-2.39398
3521.1,-2.21146
3521.2,-2.01144
3521.3,-1.80386
3521.4,-1.59749
3521.5,-1.39805
3521.6,-1.20838
3521.7,-1.0282
3521.8,-0.854681
3521.9,-0.681855
3522.0,-0.501406
3522.1,-0.304828
3522.2,-0.0829327
3522.3,0.170818
3522.4,0.460578
3522.5,0.786165
3522.6,1.1418
3522.7,1.51906
3522.8,1.90275
3522.9,2.27414
3523.0,2.61367
3523.1,2.90153
3523.2,3.1196
3523.3,3.25384
3523.4,3.29575
3523.5,3.24429
3523.6,3.10499
3523.7,2.89112
3523.8,2.61975
3523.9,2.31405
3524.0,1.99589
3524.1,1.68761
3524.2,1.40711
3524.3,1.16677
3524.4,0.97347
3524.5,0.825771
3524.6,0.716424
3524.7,0.633213
3524.8,0.56153
3524.9,0.486014
3525.0,0.393738
3525.1,0.275534
3525.2,0.128035
3525.3,-0.0455884
3525.4,-0.236546
3525.5,-0.430414
3525.6,-0.611441
3525.7,-0.761404
3525.8,-0.865167
3525.9,-0.911507
3526.0,-0.894306
3526.1,-0.815405
3526.2,-0.682594
3526.3,-0.50939
3526.4,-0.315401
3526.5,-0.120855
3526.6,0.0536144
3526.7,0.189964
3526.8,0.274376
3526.9,0.298761
3527.0,0.261409
3527.1,0.166814
3527.2,0.0250204
3527.3,-0.150841
3527.4,-0.3445
3527.5,-0.540952
3527.6,-0.725845
3527.7,-0.88772
3527.8,-1.0194
3527.9,-1.11601
3528.0,-1.1769
3528.1,-1.20431
3528.2,-1.20167
3528.3,-1.17297
3528.4,-1.1228
3528.5,-1.05481
3528.6,-0.971208
3528.7,-0.874808
3528.8,-0.767591
3528.9,-0.652067
3529.0,-0.531092
3529.1,-0.409193
3529.2,-0.29216
3529.3,-0.186693
3529.4,-0.0995339
3529.5,-0.0372583
3529.6,-0.00420752
3529.7,-0.00263384
3529.8,-0.0315952
3529.9,-0.085918
3530.0,-0.157099
3530.1,-0.234523
3530.2,-0.304808
3530.3,-0.355175
3530.4,-0.373781
3530.5,-0.351854
3530.6,-0.284909
3530.7,-0.17409
3530.8,-0.0245525
3530.9,0.151407
3531.0,0.340639
3531.1,0.525238
3531.2,0.688203
3531.3,0.813969
3531.4,0.890074
3531.5,0.908811
3531.6,0.868165
3531.7,0.772368
3531.8,0.629133
3531.9,0.453005
3532.0,0.259284
3532.1,0.0649414
3532.2,-0.113685
3532.3,-0.262761
3532.4,-0.371999
3532.5,-0.434938
3532.6,-0.450202
3532.7,-0.420869
3532.8,-0.352768
3532.9,-0.255261
3533.0,-0.139412
3533.1,-0.0162996
3533.2,0.103413
3533.3,0.210361
3533.4,0.296925
3533.5,0.35761
3533.6,0.389734
3533.7,0.392336
3533.8,0.366828
3533.9,0.316068
3534.0,0.244311
3534.1,0.156836
3534.2,0.0593541
3534.3,-0.0417598
3534.4,-0.139948
3534.5,-0.229327
3534.6,-0.303975
3534.7,-0.359548
3534.8,-0.391806
3534.9,-0.398323
3535.0,-0.378514
3535.1,-0.333181
3535.2,-0.264169
3535.3,-0.175456
3535.4,-0.0720037
3535.5,0.0411445
3535.6,0.157715
3535.7,0.272691
3535.8,0.380827
3535.9,0.47833
3536.0,0.561707
3536.1,0.629381
3536.2,0.679688
3536.3,0.712113
3536.4,0.726754
3536.5,0.723961
3536.6,0.704268
3536.7,0.667719
3536.8,0.615705
3536.9,0.549615
3537.0,0.470678
3537.1,0.381475
3537.2,0.284999
3537.3,0.184991
3537.4,0.0856287
3537.5,-0.00973737
3537.6,-0.0974895
3537.7,-0.17549
3537.8,-0.243578
3537.9,-0.30314
3538.0,-0.35776
3538.1,-0.412593
3538.2,-0.474632
3538.3,-0.549838
3538.4,-0.643997
3538.5,-0.761095
3538.6,-0.901879
3538.7,-1.06256
3538.8,-1.23662
3538.9,-1.41121
3539.0,-1.57235
3539.1,-1.70337
3539.2,-1.78694
3539.3,-1.80792
3539.4,-1.75477
3539.5,-1.62087
3539.6,-1.40592
3539.7,-1.11692
3539.8,-0.767055
3539.9,-0.375602
3540.0,0.0350404
3540.1,0.439942
3540.2,0.815949
3540.3,1.14236
3540.4,1.40318
3540.5,1.58922
3540.6,1.69875
3540.7,1.73625
3540.8,1.71248
3540.9,1.64291
3541.0,1.54475
3541.1,1.43631
3541.2,1.33288
3541.3,1.24736
3541.4,1.18759
3541.5,1.15651
3541.6,1.15235
3541.7,1.16877
3541.8,1.19786
3541.9,1.22924
3542.0,1.25388
3542.1,1.2632
3542.2,1.25163
3542.3,1.2165
3542.4,1.15733
3542.5,1.07654
3542.6,0.977503
3542.7,0.864449
3542.8,0.740579
3542.9,0.609107
3543.0,0.47161
3543.1,0.327268
3543.2,0.175338
3543.3,0.0134204
3543.4,-0.159423
3543.5,-0.344583
3543.6,-0.540265
3543.7,-0.744911
3543.8,-0.953128
3543.9,-1.15867
3544.0,-1.3545
3544.1,-1.53299
3544.2,-1.68767
3544.3,-1.81288
3544.4,-1.90473
3544.5,-1.96294
3544.6,-1.98793
3544.7,-1.98337
3544.8,-1.95279
3544.9,-1.90152
3545.0,-1.83355
3545.1,-1.7523
3545.2,-1.65998
3545.3,-1.55649
3545.4,-1.44148
3545.5,-1.31237
3545.6,-1.16746
3545.7,-1.0055
3545.8,-0.825394
3545.9,-0.629892
3546.0,-0.422304
3546.1,-0.208531
3546.2,0.0040424
3546.3,0.207256
3546.4,0.391715
3546.5,0.550116
3546.6,0.676259
3546.7,0.766051
3546.8,0.818442
3546.9,0.834303
3547.0,0.817394
3547.1,0.772235
3547.2,0.7047
3547.3,0.620535
3547.4,0.525123
3547.5,0.421935
3547.6,0.31399
3547.7,0.202195
3547.8,0.0872573
3547.9,-0.0294862
3548.0,-0.148521
3548.1,-0.266943
3548.2,-0.381725
3548.3,-0.487496
3548.4,-0.577128
3548.5,-0.643335
3548.6,-0.677542
3548.7,-0.672705
3548.8,-0.622968
3548.9,-0.525913
3549.0,-0.381417
3549.1,-0.19364
3549.2,0.0301648
3549.3,0.280132
3549.4,0.543018
3549.5,0.805452
3549.6,1.05507
3549.7,1.27957
3549.8,1.47038
3549.9,1.6208
3550.0,1.72834
3550.1,1.79336
3550.2,1.81915
3550.3,1.81087
3550.4,1.77478
3550.5,1.71741
3550.6,1.644
3550.7,1.5593
3550.8,1.46576
3550.9,1.36402
3551.0,1.25438
3551.1,1.13519
3551.2,1.00429
3551.3,0.860775
3551.4,0.704092
3551.5,0.534362
3551.6,0.353981
3551.7,0.165682
3551.8,-0.0264845
3551.9,-0.216677
3552.0,-0.40071
3552.1,-0.57329
3552.2,-0.730181
3552.3,-0.867868
3552.4,-0.983197
3552.5,-1.07514
3552.6,-1.14119
3552.7,-1.18062
3552.8,-1.19283
3552.9,-1.17661
3553.0,-1.13158
3553.1,-1.0565
3553.2,-0.952084
3553.3,-0.818115
3553.4,-0.657352
3553.5,-0.473323
3553.6,-0.271059
3553.7,-0.0579413
3553.8,0.157286
3553.9,0.364354
3554.0,0.552787
3554.1,0.712653
3554.2,0.83475
3554.3,0.911781
3554.4,0.939482
3554.5,0.915817
3554.6,0.842434
3554.7,0.724248
3554.8,0.567854
3554.9,0.382787
3555.0,0.17821
3555.1,-0.0347153
3555.2,-0.24777
3555.3,-0.452382
3555.4,-0.642087
3555.5,-0.813455
3555.6,-0.963545
3555.7,-1.09262
3555.8,-1.20061
3555.9,-1.28902
3556.0,-1.35873
3556.1,-1.41089
3556.2,-1.4457
3556.3,-1.46227
3556.4,-1.45993
3556.5,-1.43766
3556.6,-1.39407
3556.7,-1.32939
3556.8,-1.24436
3556.9,-1.1423
3557.0,-1.02741
3557.1,-0.90606
3557.2,-0.78505
3557.3,-0.672759
3557.4,-0.576394
3557.5,-0.502693
3557.6,-0.456235
3557.7,-0.438637
3557.8,-0.449374
3557.9,-0.483987
3558.0,-0.535012
3558.1,-0.593276
3558.2,-0.647591
3558.3,-0.686136
3558.4,-0.698703
3558.5,-0.675612
3558.6,-0.611113
3558.7,-0.501752
3558.8,-0.348073
3558.9,-0.154714
3559.0,0.071546
3559.1,0.320835
3559.2,0.583196
3559.3,0.847513
3559.4,1.10266
3559.5,1.3414
3559.6,1.55639
3559.7,1.74386
3559.8,1.90266
3559.9,2.03182
3560.0,2.13331
3560.1,2.20914
3560.2,2.25998
3560.3,2.28684
3560.4,2.28926
3560.5,2.26587
3560.6,2.21365
3560.7,2.13021
3560.8,2.01269
3560.9,1.86108
3561.0,1.6758
3561.1,1.46114
3561.2,1.22322
3561.3,0.971971
3561.4,0.718585
3561.5,0.475445
3561.6,0.25534
3561.7,0.0687916
3561.8,-0.0760768
3561.9,-0.174633
3562.0,-0.226787
3562.1,-0.23664
3562.2,-0.212684
3562.3,-0.165801
3562.4,-0.109597
3562.5,-0.0567044
3562.6,-0.0192078
3562.7,-0.00589414
3562.8,-0.0218157
3562.9,-0.0681455
3563.0,-0.141914
3563.1,-0.235727
3563.2,-0.340984
3563.3,-0.447588
3563.4,-0.545292
3563.5,-0.62685
3563.6,-0.686646
3563.7,-0.723987
3563.8,-0.740525
3563.9,-0.741504
3564.0,-0.734498
3564.1,-0.727017
3564.2,-0.726914
3564.3,-0.739316
3564.4,-0.768169
3564.5,-0.8134
3564.6,-0.871871
3564.7,-0.939005
3564.8,-1.00844
3564.9,-1.07425
3565.0,-1.13102
3565.1,-1.17682
3565.2,-1.21188
3565.3,-1.23968
3565.4,-1.26622
3565.5,-1.29871
3565.6,-1.34433
3565.7,-1.40905
3565.8,-1.49455
3565.9,-1.59914
3566.0,-1.71537
3566.1,-1.83151
3566.2,-1.9317
3566.3,-1.99803
3566.4,-2.01193
3566.5,-1.95786
3566.6,-1.82474
3566.7,-1.60812
3566.8,-1.31057
3566.9,-0.944123
3567.0,-0.525746
3567.1,-0.0796554
3567.2,0.367021
3567.3,0.788937
3567.4,1.1604
3567.5,1.46351
3567.6,1.68698
3567.7,1.82823
3567.8,1.89281
3567.9,1.89394
3568.0,1.84965
3568.1,1.78113
3568.2,1.70985
3568.3,1.65359
3568.4,1.62568
3568.5,1.63269
3568.6,1.67365
3568.7,1.74163
3568.8,1.82453
3568.9,1.90686
3569.0,1.97308
3569.1,2.00884
3569.2,2.00484
3569.3,1.9563
3569.4,1.86515
3569.5,1.73844
3569.6,1.58868
3569.7,1.42998
3569.8,1.27747
3569.9,1.14525
3570.0,1.04232
3570.1,0.973761
3570.2,0.938453
3570.3,0.929563
3570.4,0.936152
3570.5,0.943176
3570.6,0.936359
3570.7,0.89978
3570.8,0.822247
3570.9,0.69595
3571.0,0.518075
3571.1,0.290823
3571.2,0.0209397
3571.3,-0.281677
3571.4,-0.603653
3571.5,-0.932365
3571.6,-1.25565
3571.7,-1.5631
3571.8,-1.84602
3571.9,-2.09976
3572.0,-2.32141
3572.1,-2.51023
3572.2,-2.66726
3572.3,-2.79303
3572.4,-2.88917
3572.5,-2.95574
3572.6,-2.99289
3572.7,-3.00048
3572.8,-2.97708
3572.9,-2.9231
3573.0,-2.8385
3573.1,-2.72537
3573.2,-2.58613
3573.3,-2.42427
3573.4,-2.24485
3573.5,-2.05172
3573.6,-1.84916
3573.7,-1.63936
3573.8,-1.42347
3573.9,-1.20148
3574.0,-0.971137
3574.1,-0.729793
3574.2,-0.475412
3574.3,-0.205378
3574.4,0.0791613
3574.5,0.376026
3574.6,0.680424
3574.7,0.984319
3574.8,1.27935
3574.9,1.55415
3575.0,1.79954
3575.1,2.00792
3575.2,2.17468
3575.3,2.2989
3575.4,2.38363
3575.5,2.43615
3575.6,2.46622
3575.7,2.48562
3575.8,2.50522
3575.9,2.53412
3576.0,2.57732
3576.1,2.63515
3576.2,2.70193
3576.3,2.76733
3576.4,2.81535
3576.5,2.8287
3576.6,2.78851
3576.7,2.67849
3576.8,2.4858
3576.9,2.20582
3577.0,1.83823
3577.1,1.39358
3577.2,0.887096
3577.3,0.341476
3577.4,-0.214545
3577.5,-0.753988
3577.6,-1.24881
3577.7,-1.67464
3577.8,-2.01315
3577.9,-2.25078
3578.0,-2.38353
3578.1,-2.41276
3578.2,-2.34728
3578.3,-2.19959
3578.4,-1.986
3578.5,-1.72416
3578.6,-1.43018
3578.7,-1.12014
3578.8,-0.806711
3578.9,-0.50042
3579.0,-0.209133
3579.1,0.0617061
3579.2,0.30759
3579.3,0.524358
3579.4,0.70839
3579.5,0.855297
3579.6,0.960633
3579.7,1.01949
3579.8,1.02766
3579.9,0.981819
3580.0,0.880346
3580.1,0.72433
3580.2,0.517163
3580.3,0.265915
3580.4,-0.0194802
3580.5,-0.327406
3580.6,-0.643988
3580.7,-0.954799
3580.8,-1.24602
3580.9,-1.50326
3581.0,-1.71628
3581.1,-1.87539
3581.2,-1.97437
3581.3,-2.01089
3581.4,-1.98463
3581.5,-1.89864
3581.6,-1.7583
3581.7,-1.57186
3581.8,-1.34789
3581.9,-1.09779
3582.0,-0.833342
3582.1,-0.565139
3582.2,-0.305221
3582.3,-0.0628437
3582.4,0.152619
3582.5,0.334596
3582.6,0.479597
3582.7,0.585928
3582.8,0.655178
3582.9,0.690901
3583.0,0.699309
3583.1,0.687216
3583.2,0.66195
3583.3,0.63098
3583.4,0.599125
3583.5,0.570634
3583.6,0.546145
3583.7,0.524615
3583.8,0.502449
3583.9,0.474781
3584.0,0.436487
3584.1,0.382306
3584.2,0.309395
3584.3,0.216496
3584.4,0.106436
3584.5,-0.0168229
3584.6,-0.144609
3584.7,-0.267846
3584.8,-0.376453
3584.9,-0.460428
3585.0,-0.512433
3585.1,-0.526665
3585.2,-0.502621
3585.3,-0.44167
3585.4,-0.349843
3585.5,-0.234582
3585.6,-0.105297
3585.7,0.0287755
3585.8,0.159912
3585.9,0.282578
3586.0,0.394612
3586.1,0.496853
3586.2,0.592255
3586.3,0.686184
3586.4,0.784219
3586.5,0.890459
3586.6,1.00722
3586.7,1.13311
3586.8,1.26243
3586.9,1.38655
3587.0,1.49374
3587.1,1.57101
3587.2,1.60633
3587.3,1.58929
3587.4,1.51464
3587.5,1.38226
3587.6,1.19818
3587.7,0.974796
3587.8,0.728536
3587.9,0.480642
3588.0,0.25145
3588.1,0.0603383
3588.2,-0.0781296
3588.3,-0.155135
3588.4,-0.170278
3588.5,-0.130321
3588.6,-0.0495898
3588.7,0.0516832
3588.8,0.150866
3588.9,0.224185
3589.0,0.250129
3589.1,0.213464
3589.2,0.105639
3589.3,-0.0745435
3589.4,-0.317729
3589.5,-0.608522
3589.6,-0.925953
3589.7,-1.24527
3589.8,-1.54113
3589.9,-1.79085
3590.0,-1.97622
3590.1,-2.08581
3590.2,-2.11513
3590.3,-2.06701
3590.4,-1.95131
3590.5,-1.78188
3590.6,-1.57655
3590.7,-1.35286
3590.8,-1.12759
3590.9,-0.915086
3591.0,-0.725041
3591.1,-0.56312
3591.2,-0.429908
3591.3,-0.323502
3591.4,-0.239023
3591.5,-0.170091
3591.6,-0.111086
3591.7,-0.0569352
3591.8,-0.00411019
3591.9,0.0472795
3592.0,0.0966601
3592.1,0.140981
3592.2,0.176562
3592.3,0.199081
3592.4,0.204956
3592.5,0.191981
3592.6,0.160112
3592.7,0.109587
3592.8,0.0435827
3592.9,-0.0331063
3593.0,-0.115247
3593.1,-0.196256
3593.2,-0.270271
3593.3,-0.330801
3593.4,-0.372114
3593.5,-0.388986
3593.6,-0.377767
3593.7,-0.335003
3593.8,-0.258138
3593.9,-0.146567
3594.0,-0.00123696
3594.1,0.176188
3594.2,0.381805
3594.3,0.609951
3594.4,0.852546
3594.5,1.10086
3594.6,1.34312
3594.7,1.56885
3594.8,1.76639
3594.9,1.92464
3595.0,2.03536
3595.1,2.0925
3595.2,2.0933
3595.3,2.03837
3595.4,1.93294
3595.5,1.78422
3595.6,1.60332
3595.7,1.40245
3595.8,1.1943
3595.9,0.992287
3596.0,0.806206
3596.1,0.645391
3596.2,0.514557
3596.3,0.415539
3596.4,0.346975
3596.5,0.30421
3596.6,0.280331
3596.7,0.266271
3596.8,0.252328
3596.9,0.229237
3597.0,0.188155
3597.1,0.121508
3597.2,0.0242285
3597.3,-0.106851
3597.4,-0.272573
3597.5,-0.4702
3597.6,-0.695251
3597.7,-0.941666
3597.8,-1.19999
3597.9,-1.4599
3598.0,-1.71007
3598.1,-1.93822
3598.2,-2.13382
3598.3,-2.28633
3598.4,-2.38663
3598.5,-2.43003
3598.6,-2.41382
3598.7,-2.3398
3598.8,-2.21228
3598.9,-2.04045
3599.0,-1.83476
3599.1,-1.60796
3599.2,-1.37358
3599.3,-1.14327
3599.4,-0.928262
3599.5,-0.734881
3599.6,-0.566984
3599.7,-0.423477
3599.8,-0.29998
3599.9,-0.189589
3600.0,-0.0831118
3600.1,0.0285636
3600.2,0.153232
3600.3,0.296506
3600.4,0.459088
3600.5,0.638005
3600.6,0.826908
3600.7,1.01468
3600.8,1.18906
3600.9,1.33598
3601.0,1.44316
3601.1,1.50125
3601.2,1.50502
3601.3,1.4544
3601.4,1.35404
3601.5,1.21418
3601.6,1.04889
3601.7,0.873272
3601.8,0.703125
3601.9,0.553462
3602.0,0.435003
3602.1,0.353458
3602.2,0.310389
3602.3,0.30149
3602.4,0.318335
3602.5,0.349768
3602.6,0.382865
3602.7,0.405302
3602.8,0.40719
3602.9,0.382644
3603.0,0.328715
3603.1,0.247843
3603.2,0.14749
3603.3,0.0358164
3603.4,-0.075931
3603.5,-0.176128
3603.6,-0.255631
3603.7,-0.30764
3603.8,-0.327817
3603.9,-0.316645
3604.0,-0.277234
3604.1,-0.215201
3604.2,-0.137839
3604.3,-0.0527556
3604.4,0.0332495
3604.5,0.114962
3604.6,0.189847
3604.7,0.256348
3604.8,0.315837
3604.9,0.37055
3605.0,0.422304
3605.1,0.472989
3605.2,0.52183
3605.3,0.567114
3605.4,0.604925
3605.5,0.628865
3605.6,0.63248
3605.7,0.608536
3605.8,0.551663
3605.9,0.458701
3606.0,0.329281
3606.1,0.166589
3606.2,-0.021608
3606.3,-0.225879
3606.4,-0.43281
3606.5,-0.629326
3606.6,-0.802718
3606.7,-0.941285
3606.8,-1.0373
3606.9,-1.08676
3607.0,-1.08994
3607.1,-1.05156
3607.2,-0.979761
3607.3,-0.885855
3607.4,-0.782296
3607.5,-0.682559
3607.6,-0.597513
3607.7,-0.537061
3607.8,-0.507486
3607.9,-0.511956
3608.0,-0.54988
3608.1,-0.617074
3608.2,-0.707715
3608.3,-0.812599
3608.4,-0.922198
3608.5,-1.02635
3608.6,-1.11475
3608.7,-1.17835
3608.8,-1.20914
3608.9,-1.20052
3609.0,-1.1478
3609.1,-1.04911
3609.2,-0.903417
3609.3,-0.713004
3609.4,-0.482977
3609.5,-0.219546
3609.6,0.0672879
3609.7,0.366199
3609.8,0.664778
3609.9,0.948233
3610.0,1.20394
3610.1,1.41859
3610.2,1.582
